Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
1259,KAN,2020,2020-12-06,8:20,7:20,,DEN,13,12,Sun,W 22-16,,33,179,5.42,0
1260,NOR,2020,2020-12-20,4:25,3:25,,KAN,15,14,Sun,L 29-32,,41,179,4.37,1
1261,NWE,2001,2001-10-21,1:00,12:00,@,IND,6,6,Sun,W 38-17,,34,179,5.26,0
1262,NWE,2007,2007-10-21,1:02,1:02,@,MIA,7,7,Sun,W 49-28,,30,179,5.97,3
1263,NWE,2015,2015-11-29,8:30,6:30,@,DEN,12,11,Sun,L 24-30,OT,32,179,5.59,3
1264,NYJ,2014,2014-12-28,1:02,1:02,@,MIA,17,16,Sun,W 37-24,,20,179,8.95,2
1265,NYJ,2018,2018-10-28,1:00,12:00,@,CHI,8,8,Sun,L 10-24,,34,179,5.26,1
1266,PHI,2009,2010-01-03,4:15,3:15,@,DAL,17,16,Sun,L 0-24,,32,179,5.59,1
1267,PIT,2018,2018-11-18,1:00,1:00,@,JAX,11,10,Sun,W 20-16,,43,179,4.16,1
1268,OAK,2007,2007-12-09,1:02,12:02,@,GNB,14,13,Sun,L 7-38,,36,179,4.97,1
1269,STL,2002,2002-10-06,4:15,1:15,@,SFO,5,5,Sun,L 13-37,,27,179,6.63,2
1270,STL,2012,2012-09-30,1:00,12:00,,SEA,4,4,Sun,W 19-13,,34,179,5.26,1
1271,BAL,2012,2012-12-09,1:03,1:03,@,WAS,14,13,Sun,L 28-31,OT,35,179,5.11,1
1272,SFO,2002,2002-10-20,1:03,12:03,@,NOR,7,6,Sun,L 27-35,,27,179,6.63,1
1273,TAM,2018,2018-11-04,1:00,1:00,@,CAR,9,8,Sun,L 28-42,,32,179,5.59,4
1274,ATL,2003,2003-12-14,1:00,1:00,@,IND,15,14,Sun,L 7-38,,31,178,5.74,0
1275,BUF,2005,2005-12-17,8:36,8:36,,DEN,15,14,Sat,L 17-28,,37,178,4.81,2
1276,CAR,2007,2007-12-09,1:03,1:03,@,JAX,14,13,Sun,L 6-37,,38,178,4.68,1
1277,CHI,2003,2003-12-14,1:03,12:03,,MIN,15,14,Sun,W 13-10,,38,178,4.68,0
1278,CHI,2008,2008-11-30,8:15,7:15,@,MIN,13,12,Sun,L 14-34,,39,178,4.56,3
1279,IND,2012,2012-12-16,1:02,12:02,@,HOU,15,14,Sun,L 17-29,,32,178,5.56,0
1280,ARI,2001,2002-01-06,1:01,1:01,@,WAS,17,16,Sun,L 17-20,,49,178,3.63,1
1281,ARI,2011,2012-01-01,4:15,2:15,,SEA,17,16,Sun,W 23-20,OT,34,178,5.24,1
1282,ARI,2018,2018-11-25,4:05,1:05,@,LAC,12,11,Sun,L 10-45,,30,178,5.93,3
1283,DAL,2017,2017-09-17,4:25,2:25,@,DEN,2,2,Sun,L 17-42,,39,178,4.56,1
1284,DAL,2018,2018-12-16,1:00,1:00,@,IND,15,14,Sun,L 0-23,,39,178,4.56,2
1285,DET,2000,2000-10-01,1:01,1:01,,MIN,5,5,Sun,L 24-31,,29,178,6.14,1
1286,GNB,2000,2000-10-01,4:15,3:15,,CHI,5,5,Sun,L 24-27,,36,178,4.94,1
1287,GNB,2006,2006-12-03,1:02,12:02,,NYJ,13,12,Sun,L 10-38,,31,178,5.74,3
1288,GNB,2008,2008-09-28,1:02,1:02,@,TAM,4,4,Sun,L 21-30,,41,178,4.34,1
1289,GNB,2008,2008-11-02,1:02,12:02,@,TEN,9,8,Sun,L 16-19,OT,36,178,4.94,1
1290,KAN,2018,2018-09-23,1:00,12:00,,SFO,3,3,Sun,W 38-27,,29,178,6.14,1
1291,MIA,2020,2020-11-08,4:25,2:25,@,ARI,9,8,Sun,W 34-31,,37,178,4.81,1
1292,MIN,2014,2014-11-30,1:02,12:02,,CAR,13,12,Sun,W 31-13,,33,178,5.39,0
1293,NOR,2009,2010-01-03,1:04,1:04,@,CAR,17,16,Sun,L 10-23,,37,178,4.81,1
1294,NWE,2000,2000-12-17,1:02,1:02,@,BUF,16,15,Sun,W 13-10,OT,40,178,4.45,0
1295,NWE,2005,2005-10-16,4:16,2:16,@,DEN,6,6,Sun,L 20-28,,34,178,5.24,2
1296,PHI,2005,2005-12-18,1:02,12:02,@,STL,15,14,Sun,W 17-16,,36,178,4.94,0
1297,OAK,2007,2007-11-04,4:15,1:15,,HOU,9,8,Sun,L 17-24,,39,178,4.56,2
1298,BAL,2004,2004-10-04,9:08,9:08,,KAN,4,4,Mon,L 24-27,,46,178,3.87,2
1299,SEA,2011,2011-12-24,4:16,1:16,,SFO,16,15,Sat,L 17-19,,40,178,4.45,1
1300,SFO,2019,2019-12-01,1:00,1:00,@,BAL,13,12,Sun,L 17-20,,38,178,4.68,1
1301,ATL,2006,2006-12-03,1:03,1:03,@,WAS,13,12,Sun,W 24-14,,35,177,5.06,1
1302,BUF,2007,2007-09-23,1:02,1:02,@,NWE,3,3,Sun,L 7-38,,38,177,4.66,1
1303,CAR,2015,2015-10-25,8:31,8:31,,PHI,7,6,Sun,W 27-16,,30,177,5.90,1
1304,CHI,2015,2015-11-26,8:30,7:30,@,GNB,12,11,Thu,W 17-13,,28,177,6.32,0
1305,CIN,2008,2008-09-14,1:02,1:02,,TEN,2,2,Sun,L 7-24,,41,177,4.32,1
1306,IND,2001,2001-09-30,1:03,1:03,@,NWE,3,3,Sun,L 13-44,,39,177,4.54,3
1307,IND,2008,2008-11-16,1:02,1:02,,HOU,11,10,Sun,W 33-27,,25,177,7.08,3
1308,ARI,2000,2000-12-17,4:15,2:15,,BAL,16,15,Sun,L 7-13,,37,177,4.78,1
1309,ARI,2010,2010-12-19,1:04,1:04,@,CAR,15,14,Sun,L 12-19,,45,177,3.93,0
1310,ARI,2012,2012-12-02,1:03,1:03,@,NYJ,13,12,Sun,L 6-7,,43,177,4.12,0
1311,ARI,2021,2021-09-19,4:05,2:05,,MIN,2,2,Sun,W 34-33,,27,177,6.56,0
1312,DEN,2013,2013-12-12,8:29,6:29,,SDG,15,14,Thu,L 20-27,,44,177,4.02,1
1313,HOU,2008,2008-11-02,1:05,12:05,@,MIN,9,8,Sun,L 21-28,,35,177,5.06,1
1314,HOU,2013,2013-10-06,8:31,5:31,@,SFO,5,5,Sun,L 3-34,,36,177,4.92,2
1315,JAX,2002,2002-11-03,8:39,8:39,@,NYG,9,8,Sun,L 17-24,,35,177,5.06,2
1316,JAX,2011,2011-10-02,1:03,1:03,,NOR,4,4,Sun,L 10-23,,34,177,5.21,1
1317,KAN,2017,2017-10-30,8:30,7:30,,DEN,8,8,Mon,W 29-19,,31,177,5.71,1
1318,KAN,2020,2020-10-25,4:25,2:25,@,DEN,7,7,Sun,W 43-16,,33,177,5.36,2
1319,MIA,2011,2011-10-23,1:02,1:02,,DEN,7,6,Sun,L 15-18,OT,40,177,4.43,0
1320,MIA,2012,2012-11-11,1:03,1:03,,TEN,10,9,Sun,L 3-37,,37,177,4.78,1
1321,MIN,2001,2001-10-28,1:01,1:01,@,TAM,7,7,Sun,L 14-41,,43,177,4.12,3
1322,NWE,2013,2013-10-20,1:03,1:03,@,NYJ,7,7,Sun,L 27-30,OT,52,177,3.40,1
1323,NYG,2011,2011-09-25,1:03,1:03,@,PHI,3,3,Sun,W 29-16,,40,177,4.43,1
1324,NYJ,2005,2005-10-16,4:15,4:15,@,BUF,6,6,Sun,L 17-27,,39,177,4.54,1
1325,NYJ,2007,2007-10-21,4:05,4:05,@,CIN,7,7,Sun,L 31-38,,41,177,4.32,3
1326,NYJ,2021,2021-10-03,1:00,1:00,,TEN,4,4,Sun,W 27-24,OT,37,177,4.78,1
1327,TEN,2014,2014-12-18,8:26,8:26,@,JAX,16,15,Thu,L 13-21,,25,177,7.08,2
1328,PHI,2003,2003-12-15,9:09,9:09,@,MIA,15,14,Mon,W 34-27,,29,177,6.10,3
1329,PIT,2018,2018-09-09,1:00,1:00,@,CLE,1,1,Sun,T 21-21,OT,38,177,4.66,2
1330,OAK,2009,2009-11-22,4:15,1:15,,CIN,11,10,Sun,W 20-17,,43,177,4.12,2
1331,SDG,2009,2009-10-04,8:30,8:30,@,PIT,4,4,Sun,L 28-38,,36,177,4.92,2
1332,TAM,2011,2011-10-23,1:05,6:05,,CHI,7,7,Sun,L 18-24,,33,177,5.36,2
1333,BUF,2003,2003-09-28,1:02,1:02,,PHI,4,4,Sun,L 13-23,,34,176,5.18,2
1334,CAR,2009,2009-11-15,1:03,1:03,,ATL,10,9,Sun,W 28-19,,29,176,6.07,1
1335,CHI,2012,2012-12-02,1:03,12:03,,SEA,13,12,Sun,L 17-23,OT,32,176,5.50,1
1336,CHI,2017,2017-11-26,1:00,1:00,@,PHI,12,11,Sun,L 3-31,,33,176,5.33,0
1337,CIN,2000,2000-09-24,1:02,1:02,@,BAL,4,3,Sun,L 0-37,,38,176,4.63,2
1338,CIN,2007,2007-11-04,1:02,1:02,@,BUF,9,8,Sun,L 21-33,,35,176,5.03,1
1339,CLE,2005,2005-10-09,1:03,1:03,,CHI,5,4,Sun,W 20-10,,34,176,5.18,0
1340,CLE,2008,2008-12-28,1:02,1:02,@,PIT,17,16,Sun,L 0-31,,35,176,5.03,3
1341,ARI,2000,2000-09-24,4:06,1:06,,GNB,4,3,Sun,L 3-29,,36,176,4.89,1
1342,ARI,2004,2004-09-12,1:04,12:04,@,STL,1,1,Sun,L 10-17,,30,176,5.87,0
1343,ARI,2012,2012-11-04,1:02,12:02,@,GNB,9,9,Sun,L 17-31,,39,176,4.51,0
1344,DAL,2014,2014-10-05,1:03,12:03,,HOU,5,5,Sun,W 20-17,OT,31,176,5.68,2
1345,DET,2010,2010-12-19,1:03,1:03,@,TAM,15,14,Sun,W 23-20,OT,28,176,6.29,1
1346,DET,2018,2018-10-28,1:00,1:00,,SEA,8,7,Sun,L 14-28,,42,176,4.19,1
1347,GNB,2005,2005-11-27,4:16,4:16,@,PHI,12,11,Sun,L 14-19,,35,176,5.03,1
1348,GNB,2008,2008-10-05,1:02,12:02,,ATL,5,5,Sun,L 24-27,,36,176,4.89,1
1349,GNB,2019,2019-09-26,8:20,7:20,,PHI,4,4,Thu,L 27-34,,33,176,5.33,2
1350,JAX,2004,2004-10-10,4:05,1:05,@,SDG,5,5,Sun,L 21-34,,35,176,5.03,2
1351,KAN,2003,2003-10-05,1:00,12:00,,DEN,5,5,Sun,W 24-23,,31,176,5.68,1
1352,MIA,2014,2014-10-26,1:02,1:02,@,JAX,8,7,Sun,W 27-13,,30,176,5.87,0
1353,NOR,2009,2009-12-27,1:03,12:03,,TAM,16,15,Sun,L 17-20,OT,34,176,5.18,1
1354,NYJ,2018,2018-12-09,1:00,1:00,@,BUF,14,13,Sun,W 27-23,,31,176,5.68,2
1355,TEN,2014,2014-10-05,1:02,12:02,,CLE,5,5,Sun,L 28-29,,36,176,4.89,0
1356,PIT,2017,2017-12-25,4:30,3:30,@,HOU,16,15,Mon,W 34-6,,28,176,6.29,0
1357,OAK,2004,2004-11-21,4:05,1:05,,SDG,11,10,Sun,L 17-23,,44,176,4.00,2
1358,STL,2005,2005-10-17,8:08,8:08,@,IND,6,6,Mon,L 28-45,,38,176,4.63,4
1359,STL,2006,2006-12-24,1:02,12:02,,WAS,16,15,Sun,W 37-31,OT,38,176,4.63,3
1360,STL,2008,2008-11-02,1:00,12:00,,ARI,9,8,Sun,L 13-34,,34,176,5.18,1
1361,STL,2012,2012-09-16,4:05,3:05,,WAS,2,2,Sun,W 31-28,,29,176,6.07,2
1362,LAC,2021,2021-11-07,4:05,4:05,@,PHI,9,8,Sun,W 27-24,,39,176,4.51,2
1363,SFO,2012,2012-12-23,8:31,5:31,@,SEA,16,15,Sun,L 13-42,,39,176,4.51,1
1364,SFO,2015,2015-10-22,8:26,5:26,,SEA,7,7,Thu,L 3-20,,41,176,4.29,1
1365,SFO,2016,2016-09-18,1:03,1:03,@,CAR,2,2,Sun,L 27-46,,37,176,4.76,0
1366,SFO,2021,2021-10-31,1:00,12:00,@,CHI,8,7,Sun,W 33-22,,36,176,4.89,1
1367,WAS,2015,2015-10-11,1:02,1:02,@,ATL,5,5,Sun,L 19-25,OT,32,176,5.50,1
1368,ATL,2007,2007-09-23,4:15,4:15,,CAR,3,3,Sun,L 20-27,,36,175,4.86,1
1369,BUF,2014,2014-10-26,1:02,1:02,@,NYJ,8,8,Sun,W 43-23,,33,175,5.30,3
1370,CHI,2007,2007-12-02,4:15,3:15,,NYG,13,12,Sun,L 16-21,,37,175,4.73,2
1371,CIN,2019,2019-09-22,1:00,1:00,@,BUF,3,3,Sun,L 17-21,,36,175,4.86,1
1372,CIN,2019,2019-12-15,1:00,1:00,,NWE,15,14,Sun,L 13-34,,32,175,5.47,1
1373,ARI,2004,2004-12-26,4:16,1:16,@,SEA,16,15,Sun,L 21-24,,36,175,4.86,3
1374,DAL,2003,2003-12-07,1:03,1:03,@,PHI,14,13,Sun,L 10-36,,23,175,7.61,1
1375,DEN,2007,2007-12-02,4:05,1:05,@,OAK,13,12,Sun,L 20-34,,41,175,4.27,1
1376,HOU,2019,2019-11-21,8:20,7:20,,IND,12,11,Thu,W 20-17,,39,175,4.49,2
1377,HOU,2021,2022-01-02,4:05,1:05,@,SFO,17,16,Sun,L 7-23,,37,175,4.73,0
1378,JAX,2000,2000-10-16,9:10,8:10,@,TEN,7,7,Mon,L 13-27,,38,175,4.61,1
1379,JAX,2002,2002-12-22,1:03,1:03,,TEN,16,15,Sun,L 10-28,,40,175,4.38,2
1380,JAX,2014,2014-11-23,1:02,1:02,@,IND,12,11,Sun,L 3-23,,35,175,5.00,1
1381,MIA,2016,2016-12-11,1:00,1:00,,ARI,14,13,Sun,W 26-23,,27,175,6.48,1
1382,MIA,2018,2018-09-30,1:00,1:00,@,NWE,4,4,Sun,L 7-38,,40,175,4.38,2
1383,NOR,2015,2015-12-06,4:25,3:25,,CAR,13,12,Sun,L 38-41,,34,175,5.15,1
1384,NYG,2005,2005-12-11,4:05,4:05,@,PHI,14,13,Sun,W 26-23,OT,25,175,7.00,2
1385,NYJ,2017,2017-10-01,1:00,1:00,,JAX,4,4,Sun,W 23-20,OT,39,175,4.49,0
1386,TEN,2012,2012-10-07,4:15,3:15,@,MIN,5,5,Sun,L 7-30,,31,175,5.65,1
1387,PIT,2003,2003-12-14,1:03,1:03,@,NYJ,15,14,Sun,L 0-6,,36,175,4.86,0
1388,PIT,2009,2009-12-27,1:02,1:02,,BAL,16,15,Sun,W 23-20,,38,175,4.61,0
1389,OAK,2004,2004-10-31,4:15,1:15,@,SDG,8,8,Sun,L 14-42,,38,175,4.61,1
1390,STL,2015,2015-12-06,1:00,12:00,,ARI,13,12,Sun,L 3-27,,36,175,4.86,1
1391,BAL,2002,2002-12-29,1:02,1:02,@,PIT,17,16,Sun,L 31-34,,37,175,4.73,2
1392,SDG,2015,2015-09-20,1:03,1:03,@,CIN,2,2,Sun,L 19-24,,36,175,4.86,0
1393,SEA,2006,2006-10-22,4:16,1:16,,MIN,7,6,Sun,L 13-31,,30,175,5.83,1
1394,SEA,2012,2012-10-18,8:29,5:29,@,SFO,7,7,Thu,L 6-13,,32,175,5.47,0
1395,TAM,2008,2008-12-14,1:03,1:03,@,ATL,15,14,Sun,L 10-13,OT,43,175,4.07,1
1396,TAM,2009,2009-12-13,1:00,1:00,,NYJ,14,13,Sun,L 3-26,,41,175,4.27,2
1397,WAS,2011,2011-10-23,1:05,1:05,@,CAR,7,6,Sun,L 20-33,,37,175,4.73,2
1398,WAS,2019,2019-11-24,1:00,1:00,,DET,12,11,Sun,W 19-16,,32,175,5.47,0
1399,ATL,2005,2005-12-24,1:02,1:02,@,TAM,16,15,Sat,L 24-27,OT,37,174,4.70,1
1400,BUF,2007,2007-12-16,1:03,1:03,@,CLE,15,14,Sun,L 0-8,,37,174,4.70,0
1401,BUF,2011,2011-10-09,1:04,1:04,,PHI,5,5,Sun,W 31-24,,20,174,8.70,1
1402,CHI,2013,2013-11-17,1:02,12:02,,BAL,11,10,Sun,W 23-20,OT,41,174,4.24,1
1403,CHI,2019,2019-12-29,1:00,3:00,@,MIN,17,16,Sun,W 21-19,,26,174,6.69,1
1404,CLE,2004,2004-12-19,1:03,1:03,,SDG,15,14,Sun,L 0-21,,50,174,3.48,2
1405,CLE,2011,2011-10-30,4:15,1:15,@,SFO,8,7,Sun,L 10-20,,39,174,4.46,1
1406,CLE,2014,2014-09-14,1:03,1:03,,NOR,2,2,Sun,W 26-24,,27,174,6.44,1
1407,IND,2003,2003-11-09,1:02,1:02,@,JAX,10,9,Sun,L 23-28,,38,174,4.58,3
1408,IND,2010,2010-10-03,4:05,4:05,@,JAX,4,4,Sun,L 28-31,,35,174,4.97,2
1409,ARI,2001,2001-12-23,4:06,2:06,,DAL,15,14,Sun,W 17-10,,40,174,4.35,0
1410,DAL,2009,2009-09-13,1:03,1:03,@,TAM,1,1,Sun,W 34-21,,31,174,5.61,2
1411,DEN,2009,2009-11-15,1:02,1:02,@,WAS,10,9,Sun,L 17-27,,40,174,4.35,1
1412,DET,2013,2013-12-29,1:05,12:05,@,MIN,17,16,Sun,L 13-14,,20,174,8.70,1
1413,GNB,2018,2018-10-15,8:15,7:15,,SFO,6,6,Mon,W 33-30,,30,174,5.80,1
1414,HOU,2003,2003-11-02,1:02,12:02,,CAR,9,8,Sun,W 14-10,,35,174,4.97,0
1415,HOU,2012,2012-12-23,1:03,12:03,,MIN,16,15,Sun,L 6-23,,42,174,4.14,1
1416,HOU,2021,2021-10-17,1:00,1:00,@,IND,6,6,Sun,L 3-31,,26,174,6.69,2
1417,KAN,2001,2001-11-11,1:02,1:02,@,NYJ,9,9,Sun,L 7-27,,37,174,4.70,3
1418,MIA,2014,2014-09-21,4:25,4:25,,KAN,3,3,Sun,L 15-34,,41,174,4.24,2
1419,MIA,2017,2017-10-26,8:25,8:25,@,BAL,8,7,Thu,L 0-40,,40,174,4.35,0
1420,MIN,2021,2022-01-02,8:20,7:20,@,GNB,17,16,Sun,L 10-37,,32,174,5.44,2
1421,NYJ,2006,2006-12-10,4:15,4:15,,BUF,14,13,Sun,L 13-31,,34,174,5.12,1
1422,NYJ,2007,2007-11-22,4:20,3:20,@,DAL,12,11,Thu,L 3-34,,34,174,5.12,1
1423,NYJ,2012,2012-11-11,4:06,1:06,@,SEA,10,9,Sun,L 7-28,,43,174,4.05,1
1424,NYJ,2020,2020-12-13,4:05,1:05,@,SEA,14,13,Sun,L 3-40,,36,174,4.83,1
1425,TEN,2011,2011-10-09,1:02,1:02,@,PIT,5,5,Sun,L 17-38,,28,174,6.21,0
1426,PHI,2011,2011-12-01,8:29,5:29,@,SEA,13,12,Thu,L 14-31,,33,174,5.27,2
1427,PHI,2019,2019-11-24,1:00,1:00,,SEA,12,11,Sun,L 9-17,,26,174,6.69,1
1428,OAK,2018,2018-12-02,4:05,1:05,,KAN,13,12,Sun,L 33-40,,30,174,5.80,1
1429,STL,2005,2005-11-13,4:16,1:16,@,SEA,10,9,Sun,L 16-31,,36,174,4.83,3
1430,BAL,2019,2019-12-01,1:00,1:00,,SFO,13,12,Sun,W 20-17,,29,174,6.00,1
1431,LAC,2017,2017-12-16,8:25,7:25,@,KAN,15,14,Sat,L 13-30,,32,174,5.44,1
1432,LAC,2021,2022-01-09,4:25,1:25,@,LVR,18,17,Sun,L 32-35,OT,34,174,5.12,1
1433,SFO,2004,2004-10-03,8:38,5:38,,STL,4,4,Sun,L 14-24,,36,174,4.83,2
1434,SFO,2004,2005-01-02,1:02,1:02,@,NWE,17,16,Sun,L 7-21,,28,174,6.21,1
1435,TAM,2015,2015-12-27,1:03,1:03,,CHI,16,15,Sun,L 21-26,,39,174,4.46,1
1436,WAS,2014,2014-12-28,1:05,1:05,,DAL,17,16,Sun,L 17-44,,27,174,6.44,2
1437,WAS,2017,2017-12-10,4:05,1:05,@,LAC,14,13,Sun,L 13-30,,35,174,4.97,1
1438,WAS,2019,2019-12-08,1:00,12:00,@,GNB,14,13,Sun,L 15-20,,28,174,6.21,1
1439,ATL,2021,2021-09-12,1:00,1:00,,PHI,1,1,Sun,L 6-32,,31,173,5.58,1
1440,CAR,2000,2000-10-01,1:02,1:02,,DAL,5,4,Sun,L 13-16,OT,38,173,4.55,1
1441,CIN,2007,2007-10-01,8:40,8:40,,NWE,4,4,Mon,L 13-34,,34,173,5.09,1
1442,CLE,2019,2019-09-29,1:00,1:00,@,BAL,4,4,Sun,W 40-25,,29,173,5.97,0
1443,IND,2002,2002-10-06,12:00,12:00,,CIN,5,4,Sun,W 28-21,,24,173,7.21,2
1444,IND,2005,2005-12-24,4:17,1:17,@,SEA,16,15,Sat,L 13-28,,30,173,5.77,2
1445,ARI,2012,2012-11-25,4:25,2:25,,STL,12,11,Sun,L 17-31,,34,173,5.09,0
1446,ARI,2019,2019-09-22,4:05,2:05,,CAR,3,3,Sun,L 20-38,,31,173,5.58,1
1447,DAL,2001,2001-12-16,4:17,1:17,@,SEA,14,13,Sun,L 3-29,,44,173,3.93,2
1448,DEN,2009,2009-11-09,8:41,6:41,,PIT,9,8,Mon,L 10-28,,29,173,5.97,0
1449,DET,2007,2007-09-23,1:02,1:02,@,PHI,3,3,Sun,L 21-56,,34,173,5.09,4
1450,GNB,2007,2007-12-16,1:00,12:00,@,STL,15,14,Sun,W 33-14,,31,173,5.58,1
1451,GNB,2018,2018-11-15,8:20,5:20,@,SEA,11,10,Thu,L 24-27,,35,173,4.94,1
1452,GNB,2020,2020-11-01,1:00,12:00,,MIN,8,7,Sun,L 22-28,,34,173,5.09,3
1453,HOU,2002,2002-10-13,1:02,12:02,,BUF,6,5,Sun,L 24-31,,33,173,5.24,2
1454,JAX,2002,2002-12-08,1:03,1:03,,CLE,14,13,Sun,L 20-21,,33,173,5.24,1
1455,KAN,2009,2009-11-08,1:03,1:03,@,JAX,9,8,Sun,L 21-24,,41,173,4.22,2
1456,KAN,2018,2018-10-14,8:20,8:20,@,NWE,6,6,Sun,L 40-43,,38,173,4.55,3
1457,MIN,2015,2015-12-06,1:02,12:02,,SEA,13,12,Sun,L 7-38,,36,173,4.81,2
1458,NOR,2001,2001-12-30,8:36,7:36,,WAS,16,15,Sun,L 10-40,,44,173,3.93,4
1459,NYJ,2006,2006-11-19,1:04,1:04,,CHI,11,10,Sun,L 0-10,,35,173,4.94,0
1460,TEN,2006,2006-11-05,1:03,1:03,@,JAX,9,8,Sun,L 7-37,,30,173,5.77,0
1461,TEN,2017,2017-10-01,1:00,12:00,@,HOU,4,4,Sun,L 14-57,,42,173,4.12,2
1462,PHI,2018,2018-11-18,4:25,12:00,@,NOR,11,10,Sun,L 7-48,,37,173,4.68,2
1463,PIT,2006,2006-10-22,1:05,1:05,@,ATL,7,6,Sun,L 38-41,OT,39,173,4.44,1
1464,OAK,2000,2000-12-16,4:06,1:06,@,SEA,16,15,Sat,L 24-27,,31,173,5.58,1
1465,OAK,2009,2009-09-20,1:00,12:00,@,KAN,2,2,Sun,W 13-10,,38,173,4.55,0
1466,OAK,2019,2019-11-17,4:25,1:25,,CIN,11,10,Sun,W 17-10,,22,173,7.86,1
1467,STL,2010,2010-09-19,4:05,1:05,@,OAK,2,2,Sun,L 14-16,,40,173,4.33,0
1468,BAL,2002,2002-10-20,1:02,1:02,,JAX,7,6,Sun,W 17-10,,30,173,5.77,1
1469,BAL,2010,2010-09-26,1:02,1:02,,CLE,3,3,Sun,W 24-17,,29,173,5.97,1
1470,BAL,2017,2017-10-01,1:00,1:00,,PIT,4,4,Sun,L 9-26,,42,173,4.12,2
1471,BAL,2020,2020-11-15,8:20,8:20,@,NWE,10,9,Sun,L 17-23,,39,173,4.44,1
1472,BAL,2020,2020-11-22,1:00,1:00,,TEN,11,10,Sun,L 24-30,OT,34,173,5.09,1
1473,LAC,2017,2017-11-19,4:05,1:05,,BUF,11,10,Sun,W 54-24,,22,173,7.86,2
1474,LAC,2020,2020-12-17,8:20,5:20,@,LVR,15,14,Thu,W 30-27,OT,41,173,4.22,2
1475,TAM,2002,2002-11-03,1:01,1:01,,MIN,9,9,Sun,W 38-24,,23,173,7.52,3
1476,TAM,2004,2004-09-26,8:35,5:35,@,OAK,3,3,Sun,L 20-30,,31,173,5.58,1
1477,TAM,2017,2017-10-22,1:00,1:00,@,BUF,7,6,Sun,L 27-30,,33,173,5.24,2
1478,TAM,2021,2021-12-12,4:25,4:25,,BUF,14,13,Sun,W 33-27,OT,19,173,9.11,1
1479,ATL,2005,2005-09-25,1:02,1:02,@,BUF,3,3,Sun,W 24-16,,35,172,4.91,1
1480,ATL,2019,2019-09-08,1:00,3:00,@,MIN,1,1,Sun,L 12-28,,38,172,4.53,3
1481,CAR,2011,2011-11-13,1:04,1:04,,TEN,10,9,Sun,L 3-30,,35,172,4.91,1
1482,CHI,2000,2000-09-17,3:16,3:16,,NYG,3,3,Sun,L 7-14,,41,172,4.20,1
1483,CIN,2020,2020-09-27,1:00,1:00,@,PHI,3,3,Sun,T 23-23,OT,36,172,4.78,1
1484,CLE,2010,2010-11-14,1:02,1:02,,NYJ,10,9,Sun,L 20-26,OT,45,172,3.82,1
1485,ARI,2000,2000-10-15,4:15,1:15,,PHI,7,6,Sun,L 14-33,,38,172,4.53,3
1486,ARI,2004,2004-09-19,4:16,1:16,,NWE,2,2,Sun,L 12-23,,42,172,4.10,0
1487,ARI,2011,2011-09-18,1:03,1:03,@,WAS,2,2,Sun,L 21-22,,35,172,4.91,0
1488,ARI,2011,2011-10-09,1:05,12:05,@,MIN,5,5,Sun,L 10-34,,37,172,4.65,4
1489,DAL,2015,2015-11-08,8:31,7:31,,PHI,9,8,Sun,L 27-33,OT,35,172,4.91,2
1490,DEN,2007,2007-12-30,4:16,2:16,,MIN,17,16,Sun,W 22-19,OT,27,172,6.37,0
1491,DET,2006,2006-12-10,1:03,1:03,,MIN,14,13,Sun,L 20-30,,44,172,3.91,4
1492,HOU,2005,2005-12-24,1:03,12:03,,JAX,16,15,Sat,L 20-38,,33,172,5.21,4
1493,HOU,2015,2015-09-20,1:02,1:02,@,CAR,2,2,Sun,L 17-24,,33,172,5.21,1
1494,HOU,2021,2021-10-24,4:25,2:25,@,ARI,7,7,Sun,L 5-31,,37,172,4.65,1
1495,KAN,2012,2012-12-30,4:25,2:25,@,DEN,17,16,Sun,L 3-38,,43,172,4.00,2
1496,NOR,2007,2007-12-02,4:15,3:15,,TAM,13,12,Sun,L 23-27,,26,172,6.62,1
1497,NYG,2019,2019-11-04,8:15,8:15,,DAL,9,9,Mon,L 18-37,,30,172,5.73,0
1498,TEN,2013,2013-09-15,1:03,12:03,@,HOU,2,2,Sun,L 24-30,OT,28,172,6.14,1
1499,PHI,2002,2002-12-08,4:05,1:05,@,SEA,14,13,Sun,W 27-20,,25,172,6.88,0
1500,PIT,2004,2004-09-19,1:02,1:02,@,BAL,2,2,Sun,L 13-30,,41,172,4.20,2
1501,OAK,2002,2002-10-20,4:05,1:05,,SDG,7,6,Sun,L 21-27,OT,42,172,4.10,2
1502,OAK,2011,2011-11-27,4:05,1:05,,CHI,12,11,Sun,W 25-20,,27,172,6.37,0
1503,OAK,2014,2014-11-30,1:00,12:00,@,STL,13,12,Sun,L 0-52,,26,172,6.62,4
1504,STL,2006,2006-12-11,8:30,7:30,,CHI,14,13,Mon,L 27-42,,34,172,5.06,2
1505,LAC,2020,2020-11-29,1:00,1:00,@,BUF,12,11,Sun,L 17-27,,30,172,5.73,1
1506,SFO,2005,2005-11-13,1:03,12:03,@,CHI,10,9,Sun,L 9-17,,40,172,4.30,1
1507,SFO,2013,2013-09-15,8:31,5:31,@,SEA,2,2,Sun,L 3-29,,47,172,3.66,2
1508,SFO,2016,2016-10-06,8:27,5:27,,ARI,5,5,Thu,L 21-33,,37,172,4.65,2
