Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
257,TEN,2009,2009/9/20,1:03,12:03,,HOU,2,2,Sun,L 31-34,,25,240,9.6,2
258,PIT,2016,2016/12/11,1:00,1:00,@,BUF,14,13,Sun,W 27-20,,42,240,5.71,3
259,BAL,2009,2010/1/3,4:15,1:15,@,OAK,17,16,Sun,W 21-13,,35,240,6.86,3
260,SEA,2016,2016/12/4,8:30,5:30,,CAR,13,12,Sun,W 40-7,,29,240,8.28,3
261,JAX,2004,2004/11/14,1:04,1:04,,DET,10,9,Sun,W 23-17,OT,50,239,4.78,1
262,MIA,2009,2009/9/21,8:42,8:42,,IND,2,2,Mon,L 23-27,,49,239,4.88,2
263,MIN,2008,2008/12/14,4:05,2:05,@,ARI,15,14,Sun,W 35-14,,44,239,5.43,0
264,PHI,2011,2011/10/30,8:28,8:28,,DAL,8,7,Sun,W 34-7,,38,239,6.29,2
265,OAK,2010,2010/10/31,4:15,1:15,,SEA,8,8,Sun,W 33-3,,39,239,6.13,1
266,IND,2021,2021/12/5,1:00,12:00,@,HOU,13,13,Sun,W 31-0,,48,238,4.96,3
267,KAN,2016,2016/12/25,8:30,7:30,,DEN,16,15,Sun,W 33-10,,37,238,6.43,2
268,TEN,2002,2002/12/16,9:08,8:08,,NWE,15,14,Mon,W 24-7,,48,238,4.96,2
269,PHI,2021,2021/12/21,7:00,7:00,,WAS,15,14,Tue,W 27-17,,41,238,5.8,2
270,SDG,2002,2002/9/29,4:15,1:15,,NWE,4,4,Sun,W 21-14,,34,238,7,2
271,IND,2006,2006/11/26,8:21,8:21,,PHI,12,11,Sun,W 45-21,,41,237,5.78,4
272,SEA,2004,2004/10/31,4:06,1:06,,CAR,8,7,Sun,W 23-17,,43,237,5.51,1
273,ATL,2005,2005/9/25,1:02,1:02,@,BUF,3,3,Sun,W 24-16,,36,236,6.56,1
274,BUF,2015,2015/12/27,1:02,1:02,,DAL,16,15,Sun,W 16-6,,40,236,5.9,2
275,JAX,2008,2008/9/21,4:15,4:15,@,IND,3,3,Sun,W 23-21,,48,236,4.92,1
276,KAN,2010,2010/10/24,1:03,12:03,,JAX,7,6,Sun,W 42-20,,42,236,5.62,3
277,NOR,2006,2006/12/24,1:04,1:04,@,NYG,16,15,Sun,W 30-7,,53,236,4.45,2
278,NOR,2011,2011/10/23,8:30,7:30,,IND,7,7,Sun,W 62-7,,38,236,6.21,2
279,NWE,2006,2006/10/1,4:15,4:15,@,CIN,4,4,Sun,W 38-13,,41,236,5.76,3
280,PHI,2011,2011/9/11,1:00,12:00,@,STL,1,1,Sun,W 31-13,,32,236,7.38,1
281,PHI,2021,2021/10/31,1:00,1:00,@,DET,8,8,Sun,W 44-6,,46,236,5.13,4
282,CHI,2014,2014/9/28,1:02,12:02,,GNB,4,4,Sun,L 17-38,,41,235,5.73,0
283,DAL,2019,2019/9/22,1:00,12:00,,MIA,3,3,Sun,W 31-6,,34,235,6.91,2
284,TEN,2008,2008/12/7,1:04,12:04,,CLE,14,13,Sun,W 28-9,,43,235,5.47,2
285,TEN,2016,2016/10/9,1:02,1:02,@,MIA,5,5,Sun,W 30-17,,41,235,5.73,1
286,SEA,2006,2006/11/27,8:41,5:41,,GNB,12,11,Mon,W 34-24,,48,235,4.9,0
287,CAR,2008,2008/12/28,1:03,12:03,@,NOR,17,16,Sun,W 33-31,,42,234,5.57,1
288,GNB,2020,2020/12/27,8:20,7:20,,TEN,16,15,Sun,W 40-14,,37,234,6.32,2
289,JAX,2010,2010/12/12,1:02,1:02,,OAK,14,13,Sun,W 38-31,,34,234,6.88,2
290,OAK,2011,2011/9/25,4:04,1:04,,NYJ,3,3,Sun,W 34-24,,32,234,7.31,4
291,STL,2001,2001/10/21,1:02,1:02,@,NYJ,6,6,Sun,W 34-14,,34,234,6.88,2
292,WAS,2006,2006/9/24,1:03,12:03,@,HOU,3,3,Sun,W 31-15,,41,234,5.71,3
293,BUF,2021,2022/1/2,1:00,1:00,,ATL,17,16,Sun,W 29-15,,44,233,5.3,4
294,DAL,2015,2015/10/25,4:25,4:25,@,NYG,7,6,Sun,L 20-27,,41,233,5.68,1
295,BAL,2010,2010/10/10,1:02,1:02,,DEN,5,5,Sun,W 31-17,,47,233,4.96,4
296,SFO,2001,2001/10/1,9:10,9:10,@,NYJ,3,3,Mon,W 19-17,,43,233,5.42,0
297,BUF,2012,2012/12/2,1:02,1:02,,JAX,13,12,Sun,W 34-18,,46,232,5.04,2
298,CHI,2017,2017/12/10,1:00,1:00,@,CIN,14,13,Sun,W 33-7,,38,232,6.11,3
299,CLE,2015,2015/12/27,1:03,12:03,@,KAN,16,15,Sun,L 13-17,,36,232,6.44,1
300,MIN,2013,2013/11/24,1:02,12:02,@,GNB,12,11,Sun,T 26-26,OT,43,232,5.4,1
301,SFO,2003,2003/12/7,4:05,1:05,,ARI,14,13,Sun,W 50-14,,36,232,6.44,3
302,SFO,2019,2019/10/27,4:05,1:05,,CAR,8,7,Sun,W 51-13,,38,232,6.11,5
303,CHI,2017,2017/10/15,1:00,1:00,@,BAL,6,6,Sun,W 27-24,OT,54,231,4.28,0
304,CLE,2016,2017/1/1,1:00,1:00,@,PIT,17,16,Sun,L 24-27,OT,33,231,7,1
305,CLE,2020,2020/11/15,1:00,1:00,,HOU,10,9,Sun,W 10-7,,41,231,5.63,1
306,GNB,2004,2004/11/29,9:09,8:09,,STL,12,11,Mon,W 45-17,,28,231,8.25,1
307,JAX,2017,2017/10/8,1:00,1:00,@,PIT,5,5,Sun,W 30-9,,37,231,6.24,2
308,OAK,2000,2000/11/5,1:15,1:15,,KAN,10,9,Sun,W 49-31,,42,231,5.5,3
309,BAL,2020,2020/12/14,8:15,8:15,@,CLE,14,13,Mon,W 47-42,,32,231,7.22,5
310,CAR,2018,2018/9/23,1:00,1:00,,CIN,3,3,Sun,W 31-21,,41,230,5.61,2
311,CLE,2010,2010/11/7,1:02,1:02,,NWE,9,8,Sun,W 34-14,,44,230,5.23,4
312,CLE,2015,2015/12/13,1:02,1:02,,SFO,14,13,Sun,W 24-10,,41,230,5.61,2
313,CLE,2021,2021/10/10,4:05,1:05,@,LAC,5,5,Sun,L 42-47,,35,230,6.57,3
314,ARI,2015,2015/12/20,8:31,8:31,@,PHI,15,14,Sun,W 40-17,,39,230,5.9,3
315,GNB,2015,2015/12/13,4:25,3:25,,DAL,14,13,Sun,W 28-7,,44,230,5.23,2
316,BAL,2020,2020/9/20,4:25,3:25,@,HOU,2,2,Sun,W 33-16,,37,230,6.22,1
317,SFO,2001,2001/12/2,8:36,5:36,,BUF,12,11,Sun,W 35-0,,43,230,5.35,3
318,SFO,2015,2015/9/14,10:20,7:20,,MIN,1,1,Mon,W 20-3,,39,230,5.9,2
319,WAS,2016,2016/10/16,1:03,1:03,,PHI,6,6,Sun,W 27-20,,33,230,6.97,1
320,CAR,2005,2006/1/1,1:05,1:05,@,ATL,17,16,Sun,W 44-11,,38,229,6.03,2
321,DET,2021,2021/11/14,1:00,1:00,@,PIT,10,9,Sun,T 16-16,OT,39,229,5.87,2
322,NOR,2020,2020/11/29,4:05,2:05,@,DEN,12,11,Sun,W 31-3,,44,229,5.2,4
323,NYJ,2004,2004/12/19,1:02,1:02,,SEA,15,14,Sun,W 37-14,,41,229,5.59,2
324,TEN,2020,2020/11/29,1:00,1:00,@,IND,12,11,Sun,W 45-26,,45,229,5.09,4
325,BAL,2008,2008/9/7,1:06,1:06,,CIN,1,1,Sun,W 17-10,,46,229,4.98,2
326,WAS,2017,2017/9/17,4:25,1:25,@,LAR,2,2,Sun,W 27-20,,39,229,5.87,2
327,KAN,2010,2010/10/17,1:03,12:03,@,HOU,6,5,Sun,L 31-35,,38,228,6,1
328,MIN,2007,2007/11/18,1:05,12:05,,OAK,11,10,Sun,W 29-22,,32,228,7.13,3
329,TEN,2009,2009/11/23,8:40,7:40,@,HOU,11,10,Mon,W 20-17,,42,228,5.43,1
330,SDG,2003,2003/10/19,1:02,1:02,@,CLE,7,6,Sun,W 26-20,,36,228,6.33,1
331,SFO,2006,2006/12/14,8:13,5:13,@,SEA,15,14,Thu,W 24-14,,38,228,6,1
332,ATL,2002,2002/12/1,12:00,12:00,@,MIN,13,12,Sun,W 30-24,OT,29,227,7.83,3
333,BUF,2017,2017/12/10,1:00,1:00,,IND,14,13,Sun,W 13-7,OT,51,227,4.45,1
334,DAL,2012,2012/10/14,1:02,1:02,@,BAL,6,5,Sun,L 29-31,,42,227,5.4,1
335,DEN,2003,2003/12/21,8:35,8:35,@,IND,16,15,Sun,W 31-17,,54,227,4.2,3
336,DEN,2006,2006/10/29,4:15,2:15,,IND,8,7,Sun,L 31-34,,36,227,6.31,3
337,NYG,2018,2018/12/9,1:00,1:00,@,WAS,14,13,Sun,W 40-16,,34,227,6.68,1
338,OAK,2000,2000/12/16,4:06,1:06,@,SEA,16,15,Sat,L 24-27,,42,227,5.4,2
339,STL,2000,2000/10/15,1:02,12:02,,ATL,7,6,Sun,W 45-29,,31,227,7.32,2
340,SFO,2020,2020/12/26,4:30,2:30,@,ARI,16,15,Sat,W 20-12,,30,227,7.57,0
341,BUF,2004,2004/12/26,4:06,1:06,@,SFO,16,15,Sun,W 41-7,,36,226,6.28,3
342,CLE,2007,2007/9/16,1:03,1:03,,CIN,2,2,Sun,W 51-45,,30,226,7.53,1
343,IND,2007,2007/9/30,4:15,4:15,,DEN,4,4,Sun,W 38-20,,37,226,6.11,2
344,IND,2021,2021/12/18,8:20,8:20,,NWE,15,14,Sat,W 27-17,,39,226,5.79,1
345,ARI,2019,2019/12/15,4:05,2:05,,CLE,15,14,Sun,W 38-24,,35,226,6.46,4
346,GNB,2016,2016/12/18,1:00,12:00,@,CHI,15,14,Sun,W 30-27,,23,226,9.83,3
347,JAX,2018,2018/11/25,1:00,1:00,@,BUF,12,11,Sun,L 21-24,,39,226,5.79,2
348,KAN,2005,2005/11/20,8:37,7:37,@,HOU,11,10,Sun,W 45-17,,42,226,5.38,2
349,MIN,2020,2020/9/27,1:00,3:00,,TEN,3,3,Sun,L 30-31,,33,226,6.85,1
350,NYG,2009,2009/9/27,1:00,1:00,@,TAM,3,3,Sun,W 24-0,,49,226,4.61,1
351,OAK,2013,2013/9/15,4:25,1:25,,JAX,2,2,Sun,W 19-9,,34,226,6.65,1
352,WAS,2001,2001/11/4,4:15,4:15,,SEA,8,8,Sun,W 27-14,,46,226,4.91,1
353,WAS,2021,2022/1/9,1:00,1:00,@,NYG,18,17,Sun,W 22-7,,37,226,6.11,1
354,CIN,2003,2003/12/14,1:03,1:03,,SFO,15,14,Sun,W 41-38,,37,225,6.08,2
355,DEN,2012,2012/10/28,8:30,6:30,,NOR,8,7,Sun,W 34-14,,41,225,5.49,1
356,MIN,2009,2009/9/13,1:03,1:03,@,CLE,1,1,Sun,W 34-20,,37,225,6.08,3
357,NWE,2004,2004/12/5,1:02,1:02,@,CLE,13,12,Sun,W 42-15,,50,225,4.5,3
358,TEN,2019,2019/11/10,1:00,12:00,,KAN,10,10,Sun,W 35-32,,26,225,8.65,2
359,SEA,2014,2014/10/6,8:30,8:30,@,WAS,5,4,Mon,W 27-17,,36,225,6.25,1
360,ATL,2003,2003/12/7,8:37,8:37,,CAR,14,13,Sun,W 20-14,OT,37,224,6.05,2
361,BUF,2007,2007/12/9,1:02,1:02,,MIA,14,13,Sun,W 38-17,,40,224,5.6,0
362,CHI,2011,2011/10/2,1:04,12:04,,CAR,4,4,Sun,W 34-29,,31,224,7.23,2
363,CIN,2001,2001/10/28,1:00,1:00,@,DET,7,7,Sun,W 31-27,,37,224,6.05,2
364,JAX,2007,2007/12/16,1:03,1:03,@,PIT,15,14,Sun,W 29-22,,42,224,5.33,1
365,MIN,2002,2002/11/10,1:00,12:00,,NYG,10,9,Sun,L 20-27,,26,224,8.62,2
366,TEN,2004,2004/10/11,9:09,8:09,@,GNB,5,5,Mon,W 48-27,,44,224,5.09,3
367,BAL,2012,2012/12/23,4:25,4:25,,NYG,16,15,Sun,W 33-14,,45,224,4.98,1
368,ATL,2006,2006/10/15,1:04,1:04,,NYG,6,5,Sun,L 14-27,,26,223,8.58,2
369,BUF,2011,2011/9/18,1:03,1:03,,OAK,2,2,Sun,W 38-35,,24,223,9.29,2
370,CAR,2003,2003/10/26,1:03,12:03,@,NOR,8,7,Sun,W 23-20,OT,39,223,5.72,2
371,DAL,2019,2019/12/29,4:25,3:25,,WAS,17,16,Sun,W 47-16,,36,223,6.19,1
372,DEN,2007,2007/9/30,4:15,4:15,@,IND,4,4,Sun,L 20-38,,36,223,6.19,1
373,JAX,2002,2002/9/29,1:02,1:02,,NYJ,4,3,Sun,W 28-3,,40,223,5.58,4
374,KAN,2006,2006/11/23,8:12,7:12,,DEN,12,11,Thu,W 19-10,,41,223,5.44,1
375,MIN,2003,2003/12/20,5:15,4:15,,KAN,16,15,Sat,W 45-20,,39,223,5.72,3
376,NYG,2000,2000/9/3,1:04,1:04,,ARI,1,1,Sun,W 21-16,,41,223,5.44,3
377,NYG,2005,2005/12/17,5:11,5:11,,KAN,15,14,Sat,W 27-17,,34,223,6.56,2
378,BAL,2003,2003/12/7,1:02,1:02,,CIN,14,13,Sun,W 31-13,,45,223,4.96,3
379,BAL,2019,2019/12/29,4:25,4:25,,PIT,17,16,Sun,W 28-10,,44,223,5.07,1
380,CHI,2017,2017/9/24,1:00,12:00,,PIT,3,3,Sun,W 23-17,OT,38,222,5.84,2
381,CHI,2017,2017/11/19,1:00,12:00,,DET,11,10,Sun,L 24-27,,30,222,7.4,2
382,IND,2018,2018/10/28,4:05,1:05,@,OAK,8,8,Sun,W 42-28,,40,222,5.55,2
383,DAL,2003,2003/12/14,4:17,4:17,@,WAS,15,14,Sun,W 27-0,,45,222,4.93,2
384,GNB,2001,2001/12/23,4:15,3:15,,CLE,15,14,Sun,W 30-7,,33,222,6.73,0
385,HOU,2011,2011/10/23,1:02,12:02,@,TEN,7,7,Sun,W 41-7,,47,222,4.72,2
386,MIA,2002,2002/11/24,1:02,1:02,,SDG,12,11,Sun,W 30-3,,44,222,5.05,2
387,MIA,2008,2008/11/16,1:02,1:02,,OAK,11,10,Sun,W 17-15,,35,222,6.34,2
388,MIA,2016,2016/10/16,1:02,1:02,,PIT,6,6,Sun,W 30-15,,36,222,6.17,3
389,NOR,2009,2009/9/27,4:05,4:05,@,BUF,3,3,Sun,W 27-7,,38,222,5.84,3
390,NWE,2021,2021/12/6,8:15,8:15,@,BUF,13,13,Mon,W 14-10,,46,222,4.83,1
391,SDG,2003,2003/9/28,4:05,1:05,@,OAK,4,4,Sun,L 31-34,OT,39,222,5.69,2
392,ATL,2010,2010/9/19,1:03,1:03,,ARI,2,2,Sun,W 41-7,,45,221,4.91,2
393,CIN,2012,2012/11/25,1:02,1:02,,OAK,12,11,Sun,W 34-10,,34,221,6.5,1
394,ARI,2003,2003/10/26,4:06,2:06,,SFO,8,7,Sun,W 16-13,OT,44,221,5.02,1
395,DEN,2005,2005/9/26,9:07,7:07,,KAN,3,3,Mon,W 30-10,,37,221,5.97,2
396,JAX,2005,2005/10/30,1:02,12:02,@,STL,8,7,Sun,L 21-24,,28,221,7.89,1
397,KAN,2002,2002/9/22,1:02,1:02,@,NWE,3,3,Sun,L 38-41,OT,34,221,6.5,2
398,NYJ,2006,2006/10/22,1:03,1:03,,DET,7,7,Sun,W 31-24,,42,221,5.26,3
399,NYJ,2015,2015/10/18,1:02,1:02,,WAS,6,5,Sun,W 34-20,,41,221,5.39,2
400,PHI,2012,2012/11/5,8:40,7:40,@,NOR,9,8,Mon,L 13-28,,29,221,7.62,0
401,PIT,2001,2002/1/6,1:01,1:01,,CLE,17,16,Sun,W 28-7,,36,221,6.14,2
402,PIT,2004,2004/10/31,4:15,4:15,,NWE,8,7,Sun,W 34-20,,49,221,4.51,1
403,PIT,2005,2005/10/23,1:02,1:02,@,CIN,7,6,Sun,W 27-13,,47,221,4.7,1
404,OAK,2002,2002/9/8,4:17,1:17,,SEA,1,1,Sun,W 31-17,,40,221,5.53,2
405,BAL,2011,2012/1/1,4:16,4:16,@,CIN,17,16,Sun,W 24-16,,32,221,6.91,2
406,SFO,2013,2013/10/27,1:07,5:07,@,JAX,8,8,Sun,W 42-10,,38,221,5.82,4
407,CAR,2018,2018/11/25,1:00,1:00,,SEA,12,11,Sun,L 27-30,,27,220,8.15,1
408,IND,2018,2018/10/21,1:00,1:00,,BUF,7,7,Sun,W 37-5,,37,220,5.95,1
409,DAL,2014,2014/9/14,1:03,12:03,@,TEN,2,2,Sun,W 26-10,,43,220,5.12,1
410,GNB,2004,2004/10/24,4:15,3:15,,DAL,7,7,Sun,W 41-20,,31,220,7.1,2
411,MIN,2008,2008/11/9,1:05,12:05,,GNB,10,9,Sun,W 28-27,,41,220,5.37,1
412,MIN,2018,2018/12/16,1:00,3:00,,MIA,15,14,Sun,W 41-17,,40,220,5.5,3
413,NWE,2014,2014/10/5,8:43,8:43,,CIN,5,5,Sun,W 43-17,,46,220,4.78,1
414,NYG,2009,2009/10/11,1:02,1:02,,OAK,5,5,Sun,W 44-7,,41,220,5.37,3
415,PIT,2001,2001/10/21,1:01,1:01,@,TAM,6,5,Sun,W 17-10,,35,220,6.29,1
416,SDG,2002,2002/12/1,4:05,1:05,,DEN,13,12,Sun,W 30-27,OT,38,220,5.79,3
417,ATL,2004,2004/12/12,1:03,1:03,,OAK,14,13,Sun,W 35-10,,46,219,4.76,4
418,CAR,2012,2012/9/16,1:03,1:03,,NOR,2,2,Sun,W 35-27,,41,219,5.34,3
419,CLE,2021,2021/12/25,4:30,3:30,@,GNB,16,15,Sat,L 22-24,,25,219,8.76,1
420,IND,2000,2000/10/15,4:05,1:05,@,SEA,7,6,Sun,W 37-24,,39,219,5.62,3
421,HOU,2004,2004/12/26,1:03,1:03,@,JAX,16,15,Sun,W 21-0,,44,219,4.98,1
422,NYG,2008,2008/11/9,8:23,8:23,@,PHI,10,9,Sun,W 36-31,,45,219,4.87,2
423,NYJ,2004,2004/9/12,1:07,1:07,,CIN,1,1,Sun,W 31-24,,34,219,6.44,1
424,TEN,2006,2006/12/3,1:03,12:03,,IND,13,12,Sun,W 20-17,,35,219,6.26,0
425,TEN,2019,2019/11/24,4:05,3:05,,JAX,12,11,Sun,W 42-20,,33,219,6.64,4
426,PIT,2002,2002/12/1,1:05,1:05,@,JAX,13,12,Sun,W 25-23,,40,219,5.48,1
427,PIT,2006,2006/10/15,4:15,4:15,,KAN,6,5,Sun,W 45-7,,42,219,5.21,3
428,SFO,2013,2013/9/26,8:25,7:25,@,STL,4,4,Thu,W 35-11,,40,219,5.48,3
429,BUF,2009,2009/9/20,4:05,4:05,,TAM,2,2,Sun,W 33-20,,35,218,6.23,0
430,CHI,2010,2010/10/10,1:03,1:03,@,CAR,5,5,Sun,W 23-6,,42,218,5.19,2
431,IND,2019,2019/12/22,1:00,1:00,,CAR,16,15,Sun,W 38-6,,32,218,6.81,3
432,DEN,2018,2018/12/2,1:00,1:00,@,CIN,13,12,Sun,W 24-10,,34,218,6.41,2
433,MIN,2002,2002/11/17,12:00,12:00,,GNB,11,10,Sun,W 31-21,,37,218,5.89,2
434,MIN,2011,2011/10/23,4:15,3:15,,GNB,7,7,Sun,L 27-33,,31,218,7.03,1
435,MIN,2015,2015/12/27,8:30,7:30,,NYG,16,15,Sun,W 49-17,,40,218,5.45,3
436,NYJ,2014,2014/10/16,8:25,8:25,@,NWE,7,7,Thu,L 25-27,,43,218,5.07,1
437,TEN,2006,2006/12/10,1:02,12:02,@,HOU,14,13,Sun,W 26-20,OT,33,218,6.61,3
438,TEN,2020,2020/11/1,1:00,1:00,@,CIN,8,7,Sun,L 20-31,,29,218,7.52,1
439,PHI,2019,2019/10/27,1:00,1:00,@,BUF,8,8,Sun,W 31-13,,41,218,5.32,3
440,OAK,2016,2016/11/6,8:30,5:30,,DEN,9,9,Sun,W 30-20,,43,218,5.07,3
441,STL,2002,2002/10/20,1:02,12:02,,SEA,7,7,Sun,W 37-20,,42,218,5.19,3
442,BAL,2019,2019/12/12,8:20,8:20,,NYJ,15,14,Thu,W 42-21,,34,218,6.41,1
443,SEA,2013,2013/10/6,1:03,1:03,@,IND,5,5,Sun,L 28-34,,34,218,6.41,0
444,SEA,2019,2019/12/2,8:15,5:15,,MIN,13,12,Mon,W 37-30,,43,218,5.07,2
445,SFO,2014,2014/9/28,4:25,1:25,,PHI,4,4,Sun,W 26-21,,42,218,5.19,0
446,WAS,2004,2004/10/17,1:03,12:03,@,CHI,6,6,Sun,W 13-10,,47,218,4.64,0
447,ATL,2016,2016/9/26,8:30,7:30,@,NOR,3,3,Mon,W 45-32,,31,217,7,3
448,ARI,2020,2020/11/15,4:05,2:05,,BUF,10,9,Sun,W 32-30,,35,217,6.2,2
449,DAL,2006,2006/10/1,1:04,12:04,@,TEN,4,3,Sun,W 45-14,,41,217,5.29,3
450,DAL,2008,2008/9/21,8:23,7:23,@,GNB,3,3,Sun,W 27-16,,35,217,6.2,2
451,DAL,2010,2010/12/5,4:15,4:15,@,IND,13,12,Sun,W 38-35,OT,46,217,4.72,1
452,GNB,2007,2007/12/30,1:02,12:02,,DET,17,16,Sun,W 34-13,,38,217,5.71,1
453,JAX,2009,2009/11/1,4:05,3:05,@,TEN,8,7,Sun,L 13-30,,16,217,13.56,2
454,KAN,2002,2002/11/24,4:05,1:05,@,SEA,12,11,Sun,L 32-39,,26,217,8.35,2
455,MIN,2012,2012/12/30,4:25,3:25,,GNB,17,16,Sun,W 37-34,,37,217,5.86,1
456,NWE,2010,2010/12/26,1:02,1:02,@,BUF,16,15,Sun,W 34-3,,41,217,5.29,1
457,NWE,2020,2020/9/13,1:00,1:00,,MIA,1,1,Sun,W 21-11,,42,217,5.17,3
458,PIT,2006,2006/11/12,4:15,4:15,,NOR,10,9,Sun,W 38-31,,26,217,8.35,2
459,SFO,2005,2005/12/24,1:02,12:02,@,STL,16,15,Sat,W 24-20,,29,217,7.48,3
460,ATL,2003,2003/11/9,1:04,1:04,@,NYG,10,9,Sun,W 27-7,,37,216,5.84,3
461,CAR,2017,2017/12/10,1:00,1:00,,MIN,14,13,Sun,W 31-24,,36,216,6,3
462,ARI,2021,2021/10/3,4:05,1:05,@,LAR,4,4,Sun,W 37-20,,40,216,5.4,2
463,DEN,2011,2012/1/1,4:16,2:16,,KAN,17,16,Sun,L 3-7,,47,216,4.6,0
464,HOU,2012,2012/9/16,1:03,1:03,@,JAX,2,2,Sun,W 27-7,,48,216,4.5,3
465,HOU,2019,2019/11/3,9:30,2:30,@,JAX,9,9,Sun,W 26-3,,34,216,6.35,1
466,JAX,2010,2010/10/10,1:02,1:02,@,BUF,5,5,Sun,W 36-26,,40,216,5.4,0
467,JAX,2019,2019/10/20,1:00,1:00,@,CIN,7,7,Sun,W 27-17,,44,216,4.91,0
468,KAN,2002,2002/12/1,1:00,12:00,,ARI,13,12,Sun,W 49-0,,38,216,5.68,3
469,MIA,2008,2008/9/21,1:02,1:02,@,NWE,3,3,Sun,W 38-13,,36,216,6,4
470,MIN,2007,2007/12/2,1:05,12:05,,DET,13,12,Sun,W 42-10,,39,216,5.54,3
471,NOR,2000,2000/12/10,4:15,1:15,@,SFO,15,14,Sun,W 31-27,,38,216,5.68,1
472,PHI,2021,2021/11/14,4:25,2:25,@,DEN,10,10,Sun,W 30-13,,39,216,5.54,0
473,SDG,2006,2006/10/29,4:05,1:05,,STL,8,7,Sun,W 38-24,,35,216,6.17,3
474,WAS,2013,2013/10/13,8:31,7:31,@,DAL,6,5,Sun,L 16-31,,33,216,6.55,1
475,ATL,2018,2018/12/16,1:00,1:00,,ARI,15,14,Sun,W 40-14,,27,215,7.96,2
476,BUF,2004,2004/12/12,1:02,1:02,,CLE,14,13,Sun,W 37-7,,42,215,5.12,3
477,CIN,2009,2009/10/25,4:16,4:16,,CHI,7,7,Sun,W 45-10,,45,215,4.78,1
478,CLE,2020,2020/9/17,8:20,8:20,,CIN,2,2,Thu,W 35-30,,35,215,6.14,3
479,CLE,2021,2021/9/26,1:00,1:00,,CHI,3,3,Sun,W 26-6,,42,215,5.12,1
480,DAL,2001,2001/12/2,4:15,4:15,@,WAS,12,11,Sun,W 20-14,,45,215,4.78,1
481,DEN,2007,2007/12/9,4:15,2:15,,KAN,14,13,Sun,W 41-7,,34,215,6.32,1
482,DEN,2009,2009/9/27,4:15,1:15,@,OAK,3,3,Sun,W 23-3,,45,215,4.78,1
483,DET,2004,2004/12/5,1:03,1:03,,ARI,13,12,Sun,W 26-12,,32,215,6.72,1
484,KAN,2002,2002/10/6,4:06,4:06,@,NYJ,5,5,Sun,W 29-25,,28,215,7.68,1
485,NOR,2000,2000/10/15,1:04,12:04,,CAR,7,6,Sun,W 24-6,,47,215,4.57,2
486,NWE,2018,2018/11/25,1:00,1:00,@,NYJ,12,11,Sun,W 27-13,,36,215,5.97,1
487,TEN,2006,2006/12/24,1:02,1:02,@,BUF,16,15,Sun,W 30-29,,40,215,5.38,1
488,TEN,2018,2018/12/16,1:00,1:00,@,NYG,15,14,Sun,W 17-0,,45,215,4.78,2
489,PHI,2017,2017/11/19,8:30,7:30,@,DAL,11,10,Sun,W 37-9,,33,215,6.52,2
490,PIT,2001,2001/12/23,1:01,1:01,,DET,15,14,Sun,W 47-14,,43,215,5,2
491,STL,2001,2001/12/23,1:02,1:02,@,CAR,15,14,Sun,W 38-32,,33,215,6.52,2
492,BAL,2014,2014/11/24,8:30,7:30,@,NOR,12,11,Mon,W 34-27,,32,215,6.72,2
493,CHI,2012,2012/10/7,4:05,4:05,@,JAX,5,5,Sun,W 41-3,,33,214,6.48,1
494,CLE,2009,2010/1/3,1:02,1:02,,JAX,17,16,Sun,W 23-17,,49,214,4.37,2
495,DAL,2005,2005/12/24,1:03,1:03,@,CAR,16,15,Sat,W 24-20,,41,214,5.22,2
496,DEN,2004,2005/1/2,4:15,2:15,,IND,17,16,Sun,W 33-14,,42,214,5.1,1
497,DEN,2014,2014/11/30,8:32,7:32,@,KAN,13,12,Sun,W 29-16,,45,214,4.76,0
498,JAX,2000,2000/12/10,1:02,1:02,,ARI,15,14,Sun,W 44-10,,45,214,4.76,2
499,JAX,2001,2001/12/23,1:00,12:00,@,MIN,15,14,Sun,W 33-3,,37,214,5.78,2
500,KAN,2012,2012/10/7,1:02,12:02,,BAL,5,5,Sun,L 6-9,,51,214,4.2,0
501,TEN,2006,2006/10/8,1:02,1:02,@,IND,5,5,Sun,L 13-14,,31,214,6.9,1
502,TEN,2016,2016/10/27,8:26,7:26,,JAX,8,8,Thu,W 36-22,,43,214,4.98,2
503,PHI,2017,2017/10/1,4:05,1:05,@,LAC,4,4,Sun,W 26-24,,42,214,5.1,1
504,SDG,2007,2007/10/7,4:15,2:15,@,DEN,5,5,Sun,W 41-3,,37,214,5.78,2
505,SEA,2018,2018/12/10,8:15,5:15,,MIN,14,13,Mon,W 21-7,,42,214,5.1,1
506,BUF,2000,2000/12/23,8:36,5:36,@,SEA,17,16,Sat,W 42-23,,37,213,5.76,3
507,CIN,2016,2016/12/11,1:00,1:00,@,CLE,14,13,Sun,W 23-10,,38,213,5.61,1
508,DAL,2019,2019/9/15,1:00,1:00,@,WAS,2,2,Sun,W 31-21,,34,213,6.26,1
509,HOU,2014,2014/11/16,1:03,1:03,@,CLE,11,10,Sun,W 23-7,,54,213,3.94,0
510,KAN,2008,2008/9/28,1:00,12:00,,DEN,4,4,Sun,W 33-19,,33,213,6.45,2
511,MIN,2002,2002/9/15,4:15,3:15,,BUF,2,2,Sun,L 39-45,OT,39,213,5.46,2
512,MIN,2012,2012/12/16,1:00,12:00,@,STL,15,14,Sun,W 36-22,,33,213,6.45,2
